,Unnamed: 0,Country,Calories2000,Population2000,Caloryrequirements2000,Cropland2000,Sufficiency2000,Percentageoftotalcal2000,Yield2000,Calories2050,Population2050,Caloryrequirements2050,Cropland2050,Sufficiency2050,Percentageoftotalcal2050,Yield2050,diffCalories,diffPopulation,diffCaloryrequirements,diffYield,gdp2017,diffCropland,Scenario
672,114,Oman,1037118974427772.4,667347.6053727865,573635317888313.0,2.6987075379034704,180.79761515480808,0.0061467924433163965,1143266672.8971956,4248964223239055.0,2124991.217821842,1826589326059210.0,5.272198662406706,232.6173794306582,0.030098656150935613,7873825958.812801,309.75912128677373,218.42344240297416,218.42344240297413,588.7129788240429,15668.3666272179,95.36013400334923,SSP4
673,115,Pakistan,1.826853989302849e+17,129189192.71616554,1.11047800328998e+17,42.559549504928185,164.51059668813642,1.082739065948041,5358948415.8744545,2.0046447070915933e+17,318359653.6165122,2.7365399925741347e+17,44.157583622851504,73.25471992119209,1.420042828638998,5220697836.214207,9.797118404317954,146.4290138540943,146.42901385409436,-2.5798079946191934,1547.85341366929,3.754819156951544,SSP4
674,116,Panama,9051119650481718.0,2082839.753738404,1790356981319688.0,35.38718348942073,505.5483205260023,0.05364413846717077,3520038590.972223,1.0051032089641018e+16,3499455.6940173106,3008044628184930.0,39.94655520415421,334.138396600381,0.07119913064306928,3968443705.930629,11.054550665315627,68.01367881212569,68.0136788121257,12.73864201683536,15087.681632718799,12.884245834643892,SSP4
675,117,Papua New Guinea,2.123016589506739e+16,4541411.434844972,3903683734106865.5,13.935501994324314,543.8495365179654,0.12582685932070167,3692587454.2193656,1.486392999623814e+16,9056978.90833908,7785152645135566.0,16.137271796170126,190.92663527317782,0.10529255943400273,2852595210.961153,-28.84330630043464,99.4309266684677,99.43092666846779,-22.748066326726764,2555.8531616211803,15.799716456160345,SSP4
676,118,Paraguay,3.5441187447311496e+16,5704727.678309202,4903641294082632.0,20.94727890258136,722.7524470454114,0.2100526830140121,3903623926.0101523,3.965206185400474e+16,11058041.83154589,9505216307351058.0,26.435814501654953,417.16106790056944,0.2808858142160385,4036709595.032705,11.899517740906019,93.8399596810085,93.83995968100851,3.4092851039208383,4365.52616174354,26.201663827549638,SSP4
677,119,Peru,2.4757120138414744e+16,15456971.437288642,1.3286426223207384e+16,5.496586768232431,186.3339300012182,0.1467303971263732,4795907029.058391,2.32012721967967e+16,20598948.095862314,1.7706340809500848e+16,7.373184414600737,131.03369265516105,0.16435231680611806,4174352504.968017,-6.1741320410592815,33.2663916695161,33.2663916695161,-12.960103695179575,6571.92864469964,34.14114477759395,SSP4
678,120,Philippines,1.0345750755899133e+17,50368466.69346619,4.32954747580362e+16,65.17290885903627,238.9568612821096,0.6131715274217506,6997625192.293233,8.288151911575771e+16,120557423.12893271,1.0362814698605235e+17,63.85709330558458,79.97973670890111,0.5871130501613631,5863525161.165722,-19.883919628880122,139.35098890864487,139.35098890864484,-16.20692734981778,2988.95270336383,-2.018960909505658,SSP4
679,121,Poland,1.5558857046520822e+17,37130409.63464356,3.191637186169873e+16,60.40969374043721,487.4882744799775,0.9221416951990656,8426507520.300752,1.0997419327093698e+17,32393884.574409544,2.7844973333048084e+16,59.701840451023685,394.9516918388032,0.7790311367261042,6101541180.361132,-29.31730592927535,-12.75645786523917,-12.756457865239167,-27.591102652414648,13811.664243680802,-1.1717544744639157,SSP4
680,122,Portugal,1.831749367991876e+16,7393933.918613434,6355640748092142.0,52.597282913697796,288.2084498784386,0.10856404569624603,3722322056.6322474,2.5216068075339108e+16,7747061.937847429,6659180765225204.0,52.00109517609678,378.6662198302157,0.17862465358666674,5622169002.176678,37.66112611237404,4.775915272180527,4.775915272180538,51.039295274286566,21136.2972102005,-1.133495314918172,SSP4
681,123,Puerto Rico,368807762416524.06,2525429.521972656,2170796081349646.0,18.860240747164106,16.989516684000357,0.0021858483191951267,2960030561.7283945,245190131654185.3,1819264.46639405,1563794253700665.5,10.385593710255524,15.679181009519072,0.0017368688170869427,4080095728.525839,-33.236875415594724,-27.962176312368776,-27.962176312368783,37.839648727931575,,-44.93392820652546,SSP4
682,124,Qatar,,222671.68753433228,191403015812323.7,7.727857011691254,,,,368681545983602.8,1846690.9213153538,1587369348689645.2,7.527832024289764,23.22594588889757,0.002611652746112447,8695012138.462875,,729.3335096904158,729.3335096904158,,,-2.5883629458836808,SSP4
683,125,Republic of Serbia,5.049452883688074e+16,7914610.037261963,6803200922779452.0,62.51701034211807,742.2172211290676,0.29927076443144945,10031696185.224493,3.462644534238925e+16,6927479.8168053925,5954688463530495.0,59.23528859167672,581.498856816087,0.2452855372115246,7492395079.946666,-31.425352132212964,-12.472253412475965,-12.472253412475972,-25.312779198974514,,-5.24932611537638,SSP4
684,126,Republic of the Congo,4358054720377776.0,2154384.1823272705,1851854783523963.5,18.097120784841206,235.33458234153062,0.02582930067165891,1028589679.0128256,1.877115515453997e+16,8518352.461484017,7322162817080125.0,15.5300399802837,256.360799718264,0.1329704169929825,3689702015.8143296,330.80550409297274,295.3961661694935,295.39616616949337,258.71466446712446,,-14.185023325410883,SSP4
685,127,Romania,1.0591504917877075e+17,21778050.56193638,1.8719867811776464e+16,58.27155635541322,565.7895143476427,0.6277368749180979,7214606838.020833,7.159560901932093e+16,16400498.125410967,1.4097458176150132e+16,56.69687053603686,507.8618295917012,0.5071663362104342,5338973642.715628,-32.401206979033105,-24.69253352696445,-24.692533526964464,-25.99771875884707,10813.7166001986,-2.7023232566021558,SSP4
686,128,Russia,8.952851703671722e+17,129711293.73415405,1.1149658531153546e+17,24.645716592078728,802.97093212822,5.306172440690814,2252455890.595518,7.467027156135468e+17,116401783.7327168,1.0005606325205005e+17,23.434922080558486,746.2843243517754,5.289465173959298,4443938996.452285,-16.574115415976276,-10.260872140181842,-10.26087214018183,97.29305310735157,10743.0965915463,-4.912798972578454,SSP4
687,129,Rwanda,3038773130109210.5,7270383.6481933575,6249440024395807.0,72.67452799397925,48.62472666745845,0.018010188005107255,1723581671.2177124,3535417680112762.0,23648283.263923336,2.03274730865869e+16,70.29840470061734,17.392312684677027,0.02504406144952979,2193633993.6057067,16.391525256954314,225.26871219237202,225.26871219237202,27.271833429042072,748.3932599965581,-3.2695407303625896,SSP4
688,130,Saudi Arabia,2.0326795137155544e+16,6884714.559170723,5917928517199174.0,6.826976730157273,343.47821333225176,0.12047276525323047,1941393535.7556946,2.6094356915728304e+16,18828295.757144555,1.6184332325447532e+16,6.7196615025340165,161.23221144377197,0.18484624370114555,7612520749.747949,28.610983827892266,173.47968598152687,173.4796859815269,292.1163128208702,20760.9060117662,-1.5719290084761115,SSP4
689,131,Senegal,1.975130087783536e+16,7190726.768310548,6180968961870538.0,31.83788806707233,319.5502355646525,0.1170619282599983,3390056183.28132,1.9942779712596948e+16,21761021.034638256,1.870522965584918e+16,38.768754138681324,106.616064488472,0.14126992785214113,2904016549.2120843,0.9710354351557472,202.62617028557997,202.62617028557997,-14.337214718335009,1033.06990554174,21.769239394924234,SSP4
690,132,Sierra Leone,8466281479341677.0,3202262.00201416,2752584360381321.0,68.20975517857433,307.57573141804903,0.050177922016054304,1840641723.0862696,1.1349442408791434e+16,10349203.585920546,8895916672367654.0,73.00655074010353,127.58035879590557,0.08039676180343318,2222542370.675916,34.05463114455716,223.1841610527527,223.1841610527528,20.74823377084484,499.426295360288,7.032418675262965,SSP4
691,133,Slovakia,1.892275192378677e+16,5053809.128814697,4344127981900893.5,41.91663460570177,435.5937947184189,0.11215128774985474,7767542386.476426,1.4388496677625746e+16,4860382.323045943,4177863135332217.0,41.85795786934213,344.39846906285965,0.101924702415733,6868684417.428295,-23.961923003710922,-3.827346875170176,-3.827346875170176,-11.571973789458509,,-0.13998436876337889,SSP4
692,134,Slovenia,7831237731363174.0,1901337.828109741,1634342463597430.8,28.998798812865747,479.1674881973914,0.046414147360014174,11840046012.861738,4655632478948141.0,2246724.702524093,1931228386172147.5,29.437413984089154,241.07104640150746,0.03297939775123971,7842103693.365041,-40.55048973544907,18.1654658792397,18.16546587923969,-33.766273502263154,23597.2917255702,1.5125287569801316,SSP4
693,135,Solomon Islands,,108502.29959106444,93265864170989.23,5.059833506763789,,,,70376674548280.67,221753.5997958456,190613850544514.0,6.386576482830384,36.92107071298349,0.0004985316931334925,2759583823.46383,,104.37686632598131,104.37686632598131,,2132.1150583547,26.221079691516643,SSP4
694,136,Somalia,2.028287778565521e+16,3761369.5924453735,3233179267426232.0,18.049401584752953,627.3353905860397,0.12021247607620365,2496247379.2098627,1.2495709015678658e+16,12882051.12398795,1.1073089094901942e+16,18.687406300160934,112.84754334209856,0.0885166429427706,1687481717.2854064,-38.36494088225738,242.48299209578502,242.482992095785,-32.39925933063793,499.816801687482,3.534769351837838,SSP4
695,137,South Africa,1.0899273587920272e+17,40393292.4071891,3.472106432090957e+16,15.680519251533651,313.9095474488827,0.6459776957106675,5934180506.540188,6.93619913996957e+16,48430904.04008097,4.16299943402526e+16,19.266881513486084,166.6154235640351,0.4913439180460089,4283271918.9927187,-36.326442074187476,19.898382018152486,19.898382018152486,-27.82032979495597,6160.73456881527,22.871450903015642,SSP4
696,138,South Korea,4.253433025386242e+16,37682752.725097656,3.2391152173675816e+16,38.626646037134755,131.31465662536678,0.25209229242982434,12038725382.020685,3.561905577652172e+16,37177148.47015896,3.195654739623689e+16,43.610425017660106,111.4609013760858,0.25231695441795354,9073888502.160812,-16.258101246845925,-1.3417391734281312,-1.341739173428125,-24.627498225748443,,12.902437803515385,SSP4
697,139,South Sudan,7019148905936682.0,5727653.576472757,4923347822996572.0,6.092730485119746,142.56861709324676,0.041601062672032806,2391048407.742243,1.5095117922890406e+16,16112241.829715608,1.3849680270777794e+16,14.023486079033495,108.99253721214365,0.1069302399474079,1929735123.2872734,115.32077756089278,181.30615119425488,181.3061511942549,-19.293347761644245,,130.16751049932384,SSP4
698,140,Spain,1.82743083310219e+17,30947154.20230484,2.6601400073446184e+16,54.97210527345146,686.9679144919713,1.0830809494921851,6586115609.891618,1.7629626370784592e+17,38165193.03266808,3.2805845801055668e+16,55.28951428875024,537.3928316829827,1.2488409747051386,6506490155.666039,-3.5227129697672925,23.323756307860023,23.323756307860016,-1.2089896221376486,28156.8158362352,0.5774001445276231,SSP4
699,141,Sri Lanka,2.3440388952824148e+16,13038133.22982788,1.12072533710293e+16,47.89016543141711,209.15373443253682,0.13892640018770666,8039654168.950438,2.20303077326806e+16,17178028.09752337,1.476580350192865e+16,53.203573736975535,149.19816405387684,0.15605748189608726,7030199106.069191,-6.011345197881581,31.75220558587695,31.752205585876965,-12.555951309197038,4065.22487411082,11.094988412950244,SSP4
700,142,Sudan,6.505838849505045e+16,22181250.200667147,1.906644814123846e+16,42.603262198416,341.21923503065517,0.38558778754998907,1439125475.8879778,7.33403560264863e+16,59824122.73094929,5.142332029645575e+16,39.76337557452499,142.62081017654776,0.5195257107497219,2152552838.012153,12.801371213659476,169.7058199593726,169.7058199593726,49.573673322958285,2898.5493455103997,-6.6658900688515645,SSP4
701,143,Suriname,498843536472397.06,332554.76483154297,285855761980073.6,0.9488703504470982,174.50882676528676,0.002956543806439925,4766677624.036982,860146048556971.8,447978.17453444755,385070839375447.8,2.4081375478524856,223.37345771288616,0.006093070874427478,4027231146.0483646,72.4280231512162,34.70809078960961,34.70809078960959,-15.512827514489341,5900.55648589599,153.7899457726543,SSP4
702,144,Swaziland,2370858258137237.0,1170810.430847168,1006399376095454.4,31.386189031815253,235.57827185222416,0.014051592907489668,4198048906.382979,2384462205779764.0,1647351.3231764585,1416022013619404.2,34.97429805326176,168.39160569862833,0.01689096548380815,3788688116.829993,0.5737984375841605,40.701797641525786,40.701797641525786,-9.751215354603604,,11.432127098353195,SSP4
703,145,Sweden,3.452801867196825e+16,6285469.560706378,5402832497644184.0,10.997863086018288,639.0725362487847,0.20464051809739844,4181380736.264453,3.4898592210063828e+16,8278502.01600905,7115993370410979.0,12.717718524009664,490.4247431592012,0.24721336116162765,7991771998.009578,1.0732545693288895,31.70856904251224,31.708569042512245,91.12758445310196,53442.0082808022,15.638087367880113,SSP4
704,146,Switzerland,1.2169262212804322e+16,7323201.905639647,6294841278040201.0,16.81326849157975,193.32119231119088,0.07212473289448121,12415297556.462584,7053144001396426.0,8478653.387066862,7288038485187998.0,16.185650124178053,96.77698623204357,0.04996280150347628,9276539017.634563,-42.03537152931885,15.777954729575214,15.777954729575214,-25.281379882789768,80189.6968607849,-3.7328754234550665,SSP4
705,147,Syria,1.925472833488352e+16,14398692.700757146,1.2376756278253324e+16,48.36938201620713,155.5716853592341,0.11411884416855266,2696922385.8542557,2.338965295229134e+16,31795899.56681753,2.7330960370147176e+16,44.32608720641584,85.57933067671924,0.16568676145831712,3910920841.719775,21.47485306202227,120.824905619005,120.824905619005,45.01421554558317,,-8.359202952885576,SSP4
706,148,Taiwan,1.11106269455293e+16,15743958.159973145,1.3533112835358916e+16,28.96081909496259,82.09956630598529,0.06585041777580866,11743800398.963728,5377297873945949.0,12226526.70942897,1.0509616696257406e+16,30.027720672628174,51.165499459755424,0.03809150447627816,6171833141.927042,-51.60221020552166,-22.341468484632806,-22.341468484632806,-47.44603167411084,,3.6839482135060133,SSP4
707,149,Tajikistan,1.2516224418643118e+16,5861997.344711304,5038826367580219.0,27.99260680610291,248.3956283783152,0.07418110705940574,3282808115.9207163,8952382372699974.0,8023664.446414553,6896941366526787.0,29.96046080213968,129.80221081984178,0.06341655627360965,3296314657.4184084,-28.095799169728803,36.875948155341696,36.875948155341675,0.4114325608063748,800.966964138605,7.029906180826777,SSP4
708,150,Thailand,2.301467358776977e+17,59542832.57894135,5.11815303140435e+16,69.105018487989,449.6675548103895,1.364032721248306,6817886315.228342,1.7249985395408822e+17,64960649.21761085,5.583855005122785e+16,69.46286119106703,308.9260981809736,1.2219481072242957,5041271712.130503,-25.044431057728247,9.099024020206988,9.099024020206997,-26.05814354999755,6593.8198059239,0.5178244806348334,SSP4
709,151,The Bahamas,,5025.09846496582,4319449013022.995,2.1158515435310443,,,,7693418432702.433,4166.893520778291,3581757498122.9985,2.089836975372876,214.7945090289928,5.4498353919924826e-05,3859565972.2684026,,-17.078370705983108,-17.07837070598312,,,-1.2295081967213075,SSP4
710,152,Togo,8900971594647637.0,4563354.041992188,3922545050645434.5,49.60428125464549,226.91827575525303,0.05275424159156033,2824235044.571429,8399591042884683.0,10989568.830292212,9446358627298428.0,53.78603075844683,88.91882443051911,0.0595007134269393,2741127921.495046,-5.603692524382106,140.8221831829332,140.8221831829332,-2.9426418752265686,617.1766096680931,8.430218920689855,SSP4
711,153,Trinidad and Tobago,281420424491387.5,692438.9331054689,595203195924133.2,27.429760665972942,47.281403463307065,0.0016679214066187382,3370883997.4999995,388451705459545.7,651039.213584731,559617032017095.1,35.9573361082206,69.41384611890786,0.0027516998730948306,3213647210.0038238,38.03252061807394,-5.9788260800222925,-5.97882608002228,-4.664556466873059,16145.1845729645,31.08877086494689,SSP4
712,154,Tunisia,7531868691293606.0,7199874.489059447,6188832113933275.0,51.86021054907628,121.70096962780224,0.044639848172905186,1157407606.363637,1.5485084862217998e+16,9348409.387298973,8035658999087514.0,52.66298469248042,192.7046041149382,0.1096926733783268,3635911344.52926,105.59419576867792,29.84128267102884,29.84128267102884,214.1426861667713,3490.8282928838207,1.5479577404423823,SSP4
713,155,Turkey,2.6216299791619635e+17,51480927.234375,4.425171802748789e+16,57.32493838388129,592.4357507506222,1.5537865705307026,5814598118.545744,2.0650117549791462e+17,80757511.93356793,6.941713832029665e+16,57.29056833391703,297.47866376326334,1.462805415513157,4694537245.654701,-21.231647727637323,56.868798353041846,56.86879835304186,-19.262911211672442,10540.617998709,-0.05995654061430902,SSP4
714,156,Turkmenistan,2.9226169443497188e+16,2741409.855224609,2356447376304693.0,24.58930738872434,1240.264040579966,0.17321754004307266,4349011917.313117,2.2598906512402176e+16,4258774.5676356265,3660736148975393.5,26.452600317491626,617.3322958205388,0.16008530097375298,4557116222.912567,-22.67310197713613,55.34979417686146,55.34979417686146,4.785093937567778,7355.831344924921,7.577655195045117,SSP4
715,157,Uganda,2.735814201178794e+16,23529453.93838501,2.0225330369087296e+16,54.72697167910186,135.26672500540482,0.16214612279562182,2096514800.2704792,2.3171658171891308e+16,109887335.84421425,9.445640670829043e+16,55.10583637965917,24.53158973477818,0.16414253806804405,1919694928.3681397,-15.272141941466739,367.02034025935654,367.02034025935654,-8.433991111320907,604.04274819749,0.692281500205847,SSP4
716,158,Ukraine,2.854373408527028e+17,46235532.08137512,3.974290748884802e+16,78.30219306544859,718.2095092886632,1.6917288498764318,6250075300.664932,2.072875210894925e+17,34079500.36564518,2.929388652679945e+16,75.39941174883649,707.6135865408502,1.4683757014306649,4723588802.348405,-27.37897555020234,-26.29153633256599,-26.291536332566,-24.423489716261944,2639.82432586795,-3.7071520004373664,SSP4
717,159,United Arab Emirates,607588247804967.0,770094.966453552,661954380789312.1,9.758483477339082,91.78702723901924,0.0036010515112945866,1672512385.7677908,1905513020732894.0,7663598.255966337,6587437470872266.0,7.204014197825472,28.92646843569323,0.013498202900482086,8289085116.302352,213.61913723923013,895.1497659124831,895.1497659124831,395.6068000953624,40698.8493360368,-26.176908383823555,SSP4
718,160,United Kingdom,1.3201374657584685e+17,48930374.3016243,4.20593264903187e+16,35.47435481618621,313.87508453382867,0.7824185265861351,17596256581.98052,7.129535655442984e+16,61025278.13459124,5.245580345254126e+16,37.70739288752048,135.9150977811891,0.5050394188667202,10287597932.23641,-45.992245068823614,24.718600676155944,24.718600676155955,-41.53530391929244,39720.4434267836,6.294795445625362,SSP4
719,161,United Republic of Tanzania,7.1896268244421416e+16,31683782.71878529,2.7234587530499864e+16,30.193845041392798,263.9888273097773,0.4261145049354561,2559087662.3910336,6.935176731965666e+16,107072883.569276,9.203717389406042e+16,34.666630481156915,75.35190878360103,0.4912714930846803,2511582948.2943435,-3.2417952161598773,237.9422353688614,237.9422353688614,-1.856314451233182,,14.81356691614588,SSP4
720,162,United States of America,2.4737929064587817e+18,242453711.47114512,2.084071490378096e+17,26.39349752749481,1187.0000227343367,14.661665554947882,11415874237.922241,1.9712857829662449e+18,326527341.0715105,2.8067473920154365e+17,31.159928404311827,702.3381543255757,13.964121569255845,8651760271.145805,-20.293963337022127,34.676156982802524,34.67615698280253,-24.212897840047678,59531.661964344006,18.059110475418052,SSP4
721,163,Unknown,7.689175712482603e+16,53347329.60439581,4.585603084469853e+16,25.799203809563302,167.68079510683506,0.4557217477473854,5333275225.782798,6.695252626580346e+16,63735538.06615393,5.478547513321426e+16,25.40470481693527,122.2085344756147,0.4742758377416269,4995719846.582874,-12.843136111251885,19.472780622372774,19.47278062237277,-6.329232318033585,,-1.5291130514725415,SSP4
722,164,Uruguay,3.480815623124396e+16,1733165.9728739262,1489786141133105.0,21.6202585417594,2336.453217692674,0.20630083622376874,8745299348.08904,1.750348898875026e+16,2162396.7892331667,1858742220105099.2,22.01799534232022,941.6845864597921,0.12399057013298867,4635450821.884615,-49.714403507994405,24.765707559299265,24.76570755929927,-46.994943942113075,16245.598367743101,1.8396486785418935,SSP4
723,165,Uzbekistan,7.076657898974693e+16,20449980.99006653,1.7578292409536436e+16,47.145830236360894,402.57937085717833,0.4194190673384723,6383673211.652403,3.8778723753092696e+16,27660137.937586464,2.3775963067700884e+16,43.465176282265176,163.10053831540782,0.27469929396738724,4077703138.569352,-45.19112351922053,35.25752396064442,35.25752396064442,-36.122934188953494,1504.22654579673,-7.80695543093231,SSP4
724,166,Vanuatu,,17145.465801239014,14737813766100.025,23.43094990337446,,,,104995853195155.12,70781.17485444523,60841728375509.77,10.167979782964178,172.57210798998017,0.0007437657547951746,3570843356.5393047,,312.82736599276444,312.8273659927644,,3123.6145921365196,-56.60449181575941,SSP4
725,167,Venezuela,8.695233118317691e+16,21421509.95474863,1.8413394419353056e+16,19.735620636119865,472.22325880222985,0.5153487164193415,5682315922.620475,8.628166878511813e+16,32377239.22850053,2.783066540983834e+16,23.71796512057609,310.0237364594845,0.6111989050622032,5386781893.985369,-0.7384379731436325,51.143590236612965,51.14359023661295,-5.200943288961249,,20.178460854521038,SSP4
726,168,Vietnam,1.3449577450232774e+17,72730212.48258972,6.251707239472206e+16,47.06923399991784,215.134473433344,0.7971289994236519,8593267212.791002,8.199348915463829e+16,86781984.6244732,7.459562443358155e+16,48.69787465292242,109.91729042719341,0.5808224562549059,5164973606.797968,-39.03459884394524,19.320405732689444,19.32040573268944,-39.89511231409225,2343.1245745760502,3.4600959365674484,SSP4
727,169,West Bank,1062603292216039.2,1599216.3837890625,1374646423095483.5,50.574247504528465,77.30011691466281,0.006297832792462859,4854118774.0740795,1536191842798589.2,3442341.2897396064,2958950514127922.0,57.32647319535978,51.91678047550396,0.01088201915313361,6483996137.675865,44.568707254321566,115.25175233532705,115.25175233532705,33.57720400883029,,13.35111449799965,SSP4
728,170,Western Sahara,,174.47637020051482,149975525915.1075,0.3399236906000693,,,,13406095131954.852,9965.335022059775,8565952851587.031,0.286498101274376,156.5044235501609,9.496560255709616e-05,3252934608.703211,,5611.5671369178735,5611.5671369178735,,,-15.716936125099355,SSP4
729,171,Yemen,5886946666665362.0,14663214.431109905,1.2604132544621296e+16,11.335676844518812,46.70648016294914,0.03489073112834594,1202303441.6467214,7654792624862226.0,57418606.62095363,4.935559878620622e+16,11.70649193601496,15.509471697467413,0.054224737846064776,3021469952.03655,30.041236101758766,291.58267029862594,291.58267029862594,151.3067706017899,,3.27122144166846,SSP4
730,172,Zambia,4.1397213166334616e+16,10346346.888355257,8893461126557968.0,17.363928248361088,465.47921644041145,0.2453528315838415,3191149479.382275,5.586575126223698e+16,36680016.6896264,3.1529225345985616e+16,25.74939914113078,177.1871990167686,0.3957397496216021,2983861106.404096,35.065460099706016,254.52142756695613,254.52142756695625,-6.495727458630509,1509.7970134517402,48.29247606204064,SSP4
731,173,Zimbabwe,4.375824213301574e+16,12044921.053649902,1.0353513014691114e+16,37.36844439072327,422.6414944466193,0.2593461682874285,2875714022.106857,4.040970493135906e+16,13684061.87338702,1.1762477484816648e+16,43.66126209511885,343.54756456300214,0.28625277832124346,2491883426.661452,-7.4539784906829425,13.608564244100368,13.608564244100375,-13.347314527617602,1079.60829052607,16.839924184689306,SSP4
732,174,Africa,1.3635610402197028e+18,733493489.803519,6.304926664978598e+17,24.88733451977633,216.26913565763599,8.081547927177397,2384412607.6614976,1.5743011571448635e+18,2069353648.5427387,1.7787646624461243e+18,29.20793279700481,88.50530878997301,11.151976509418907,2739148033.6867647,15.552518836470318,182.1229741380604,182.1229741380604,14.877266832319465,,17.360630861433478,SSP4
733,175,Asia,7.48875428486077e+18,3517987989.9486237,3.023974526460089e+18,34.44847374261248,247.6460770199417,44.3843178873797,4937351054.01377,6.18991011960322e+18,4599537091.484139,3.953647095412479e+18,35.36100969011611,156.56202919035275,43.847857149785185,5308078645.375639,-17.271987760682634,30.743399483615352,30.743399483615327,7.5086334211639585,,2.648988034482455,SSP4
734,176,Europe,2.5394318428930355e+18,512063049.0107875,4.401565953534477e+17,46.71217218011904,576.9382691752833,15.050694131620107,9083797545.037424,1.692107160095686e+18,514274337.79874015,4.4205736391335206e+17,45.859033363659705,382.779996043083,11.986486330880735,7248567819.878255,-33.36388718903925,0.4318391635999646,0.4318391635999589,-20.20333143776168,,-1.8263736765862408,SSP4
735,177,North America,3.229553770698276e+18,415407627.5510652,3.5707401145220685e+17,26.28310044634555,904.4494046384946,19.140905915799184,9475243820.17325,2.710501924791746e+18,571232493.5720978,4.91017170662236e+17,27.726588689331173,552.0177473908062,19.20055362776489,7891511377.799332,-16.042830085162528,37.51131555760311,37.51131555760309,-16.714424160801823,,5.492077488850172,SSP4
736,178,Oceania,3.342906611736874e+17,19719638.46883613,1.6950508236849818e+16,26.215582777244787,1972.1571560134769,1.9812725064715,3930828141.87445,4.694666516526492e+17,36503643.68555314,3.137761952100934e+16,20.410609077774588,1496.1831356846906,3.3255905627871782,5673527600.5247965,40.51305749495758,85.11314871842889,85.11314871842887,44.334155443878714,,-22.14321821031168,SSP4
737,179,South America,1.8400397352233487e+18,309053283.40658075,2.6565447608421165e+17,24.77466346122,692.6439796331766,10.905539883804783,4825606234.205547,1.4135509308635643e+18,395757583.7536794,3.40183325055069e+17,27.08746313722289,415.52622564164136,10.01325998162062,4110453724.844889,-23.12703507102805,28.0548064047044,28.054806404704408,-14.819951621651454,,9.33534245429059,SSP4
738,180,World,1.6872523092193597e+19,5561072407.793808,4.780158814929363e+18,32.76540427081427,406.33916797668587,0.6060606060606047,870212190636.3303,1.4116790470417613e+19,8250394336.902819,7.091832712143241e+18,33.845342823154674,275.46057928858346,0.5780346820809231,4781591801.982502,-16.3326646922829,48.359771855154094,48.359771855154115,53.142595481347115,,3.295972005760828,SSP4
739,181,Antarctica,,,,,,,,,,,,,,,,,,,,,SSP4
740,182,French Southern and Antarctic Lands,,,,,,,,,,,,,,,,,,,,,SSP4
741,183,Northern Cyprus,,,,,,,,,,,,,,,,,,,,,SSP4
742,184,Greenland,,,,,,,,,,,,,,,,,,,,,SSP4
743,185,Somaliland,,,,,,,,,,,,,,,,,,,,,SSP4
744,0,Afghanistan,2.28360795634454e+16,19445027.75772285,1.6714459734844622e+16,15.554691276551392,136.6246945801008,0.13534478180095602,2473384673.240557,2.3935087005355184e+16,54590081.92242601,4.6924269668469336e+16,17.730281518296962,51.00790523637775,0.1693385712525392,2543064990.312865,5.0143731091918164,180.7405708163354,180.74057081633546,2.8172050157088964,585.85006378237,13.98671438130862,SSP5
745,1,Albania,1.0068587383244016e+16,2927076.764282226,2516042009657895.0,50.13049146602558,400.1756466941121,0.059674462012752685,6714504501.839081,7632222715405610.0,2809608.926234873,2415069592768341.0,47.87597992230635,316.0249600367398,0.053997283979740525,5484159026.9623785,-24.197681115555238,-4.013145110533457,-4.013145110533455,-18.323697222032017,4537.8624924478,-4.497285938732835,SSP5
746,2,Algeria,2.037170641766593e+16,25647692.48662484,2.2046115269190544e+16,16.241037290848375,92.40497098432304,0.12073894524459862,508894731.4221539,3.723596662298893e+16,36509007.62185256,3.1382230226553908e+16,15.401929232740988,118.65302865403721,0.2634410890477819,4888347130.831376,82.86349768885172,42.34811822112983,42.348118221129816,860.5812025544916,4123.38993650709,-5.166591536491415,SSP5
747,3,Angola,1.3063030079936026e+16,14172930.737222195,1.2182696938447768e+16,6.381354054957018,107.22609407371849,0.07742191258863862,1874494007.6105163,2.549153990223764e+16,32020350.49472393,2.752389277650232e+16,12.33800807378219,92.616041303577,0.1803503344318826,2146001047.6837683,97.10955708683392,125.92610581683908,125.92610581683908,14.48428423728875,4170.31228024945,93.34467211074207,SSP5
748,4,Argentina,4.744144438026365e+17,32036182.176091075,2.7537501294013484e+16,33.925728297770746,1722.7940862803405,2.8117575611565324,6539490389.200214,2.9573883940343e+17,37049650.69608151,3.1846953497084264e+16,41.76525477372884,928.6252119233516,2.0923254850611657,4475005633.056586,-37.660520257779005,15.649394464150722,15.649394464150724,-31.56950516439425,14401.974854608101,23.1079091571727,SSP5
749,5,Armenia,7610412703700250.0,2921641.295547485,2511369816620229.0,56.86274033084696,303.0383121328682,0.04510536250041548,4633777030.607477,5807933982106984.0,2111652.3740867157,1815123589455588.0,56.277534110690745,319.9745745053626,0.041090606532536086,3683815430.892253,-23.68437549670439,-27.723763444033146,-27.723763444033146,-20.500805141042523,3936.7983196528703,-1.029155852762785,SSP5
